,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,사회_등급차이
1076,모나리자,종이목재,A012690,12,2016,Annual,80562144.0,41904496.0,13539464,7862511,37430658.0,80562144.0,11938530.0,11925983,4150941,500000,0,68623614.0,121396391.0,90668051.0,7569796,0,1054448,5438683,6428255,824799,-1828039,85.18,0.62,17.4,0.73,74.69,8.14,6.24,7569795.66,25.31,2.3647495679886665,4.613152237022078,0.0481976325318544,2.3647495679886665,-12.781628935693078,-12.184398887510383,5.553728740588215,-2.8615322792562736,21.30119144375704,11.8504879630837,2.6520808977453125,-109.2766999562033,1.5068664384105763,1.7690177465733588,10.168453821366615,0.0
1077,모나리자,종이목재,A012690,12,2017,Annual,82624169.0,44121983.0,11575680,9971106,36901221.0,82624169.0,12618709.0,12585966,5870217,500000,0,70005460.0,117359513.0,88298314.0,4950107,0,988596,4123904,7938941,-10622545,-2742058,84.73,0.61,18.03,0.71,75.24,5.95,4.22,4950107.11,24.76,2.559545833338306,5.291763919556503,-1.4144474831300102,2.559545833338306,5.69734297271105,5.533992459992598,2.013659612855712,-3.325369038359638,-34.60712811811574,-24.17458417782393,23.500716757502627,-1387.894990173363,1.4204017349935465,1.6764337095992228,9.30043739022748,0.0
1078,모나미,유통업,A005360,12,2011,Annual,212142757.0,126611863.0,42476983,49773396,57990964.0,212142757.0,148328959.0,123541400,20452398,77575511,20834917,63813798.0,281896616.0,225767828.0,12798899,149378,2539182,2176418,4818717,-11713340,5467123,30.08,55.29,232.44,183.8,80.09,3.61,4.54,12798899.22,19.91,4.160688679094515,1.0687755992960568,18.90077801724981,4.160688679094515,0.9128372772310378,7.97835073460107,12.58305483285296,0.1497464516552638,176.45637542722125,-119.7976353464735,-169.00908928430263,-7342.169434517553,1.328806224574521,4.417486888964045,1.9004826697394943,0.0
1079,모나미,유통업,A005360,12,2012,Annual,197773862.0,110963026.0,40285009,41469572,73182417.0,197773862.0,137063992.0,99857773,21711536,68004874,25143251,60709870.0,262500183.0,211160524.0,9450224,84637,1796598,-2458405,15718580,-4726121,-12927064,30.7,53.79,225.77,175.24,80.44,-3.95,3.6,9450223.72,19.56,-6.773219695641086,-12.359692551084256,26.196241538595565,-6.773219695641086,-7.594583738702032,-19.1705994913446,-4.864038965366079,-6.880690259864631,-26.163773930867016,-212.95647251584944,226.19844659895983,-59.65180725565893,1.327274394833833,4.323846896723713,1.9151651660634543,0.0
1080,모나미,유통업,A005360,12,2013,Annual,173422869.0,79751462.0,25321540,29029391,37548560.0,173422869.0,118513253.0,73103027,15771190,44056422,33194936,54909615.0,167554404.0,120589528.0,-1180609,154080,1552428,-4761933,18879401,-5833712,-12027575,31.66,54.57,215.83,172.34,71.97,-8.24,-0.7,-1180608.88,28.03,-12.312543605989756,-28.12789550277765,-48.69182853034219,-12.312543605989756,-13.534363569390273,-26.79285267056777,-9.554056037346148,-36.16979535591409,-112.49292080272384,93.70010230210238,20.108820262390115,23.435519319120267,0.966160950779796,3.051458364805508,1.413803095928858,0.0
1081,모나미,유통업,A005360,12,2014,Annual,168281436.0,78233182.0,23374836,31369219,34118315.0,168281436.0,110863127.0,78640029,16461787,37750348,29626707,57418309.0,150068816.0,97531941.0,9333714,314119,1330840,3175055,8509752,375559,-10171080,34.12,50.96,193.08,149.35,64.99,5.65,6.22,9333714.24,35.01,-2.9646799350321,-1.9037644726813907,-9.13549014928935,-2.9646799350321,-6.455080597610463,7.574244497426896,4.568769968611153,-10.435767477648628,-890.5846897660446,-166.6757596127455,-54.92573095936677,-106.43773638465524,0.8917728512846776,2.61360563579119,1.353640475971781,0.0
1082,모나미,유통업,A005360,12,2015,Annual,162288656.0,74588817.0,22064947,31118591,40417168.0,162288656.0,90517308.0,64590757,12055447,37729348,23464417,71771348.0,142929412.0,89643065.0,9661948,271182,1873583,5148545,4527769,2850320,-5921571,44.22,43.48,126.12,98.31,62.72,7.97,6.76,9661948.32,37.28,-3.561165237501296,-4.6583366633355165,18.46179390746583,-3.561165237501296,-18.35219657839887,-17.865293513561653,24.99732097648504,-4.757420089194275,3.516649428084051,62.15608863468507,-46.79317329106654,658.9539859249812,0.8807110461251216,1.991455030216236,1.5790285323111908,0.0
1083,모나미,유통업,A005360,12,2016,Annual,166157077.0,78568533.0,23104188,33269517,40562645.0,166157077.0,90823007.0,66150285,12946975,43087218,22314046,75334070.0,140171469.0,87650678.0,10087228,345559,2055650,5724118,7577550,-4149065,-3437970,45.34,41.72,120.56,92.01,62.53,7.78,7.2,10087228.32,37.47,2.383666915080007,5.335539776693343,0.3599386280602301,2.383666915080007,0.3377243609586688,2.4144754953096426,4.963989250975187,-1.929583954350833,4.401596862247659,11.17933319025084,67.35725696253496,-245.56488394285552,0.8436081780615339,1.8606650218154943,1.5433475903302782,0.0
1084,모나미,유통업,A005360,12,2017,Annual,167851330.0,74374098.0,20931152,29786706,46066693.0,167851330.0,92462636.0,48178726,10775983,30409566,9485039,75388693.0,137658031.0,85314587.0,7600060,399610,2063422,2881752,11709801,-12878227,2527306,44.91,43.02,122.65,95.79,61.98,3.82,5.52,7600060.0,38.02,1.0196694781769766,-5.338568558992951,13.569253188494002,1.0196694781769766,1.8053013813999816,-27.1677725953864,0.0725076980441885,-1.793116686249463,-24.65660536274188,-49.65596446474374,54.53281073697962,210.38865382923623,0.8201187979862894,1.8259771528337807,1.4887963068671328,0.0
1085,무림P&P,종이목재,A009580,12,2011,Annual,1218780361.0,284693803.0,104090507,116382863,902158010.0,1218780361.0,670520547.0,323450306,27415637,214052978,296735235,548259814.0,462978485.0,397650399.0,31900508,1122051,0,13267814,-130593696,-90972197,226736175,44.98,44.61,122.3,99.18,85.89,2.42,6.89,31900508.22,14.11,21.14115721519752,55.072314757526144,12.853621945824734,21.14115721519752,46.98090223534639,133.17354466576495,-0.2959341920790392,49.36823752271713,-45.14017631150639,-79.00601784763506,-186.6830988850535,-78.21606557805403,0.3798703193905501,0.8444508847405694,0.6904762084792608,0.0
1086,무림P&P,종이목재,A009580,12,2012,Annual,1237602800.0,308910399.0,106079363,146283138,894758979.0,1237602800.0,678191544.0,375503202,29760260,186270302,194530467,559411256.0,596810815.0,506528852.0,32843387,1356709,0,29181712,23837719,-37198727,3162721,45.2,44.0,121.23,97.33,84.87,5.27,5.5,32843387.02,15.13,1.5443667786504411,8.506190069757146,-0.820148013760913,1.5443667786504411,1.144036082760036,16.09301182729441,2.033970339471214,28.906814103899457,2.955686473707564,119.9436320105181,-118.25334585828706,-59.10978493791901,0.4822313063609746,1.0668552135819018,0.8800033269067123,0.0
1087,무림P&P,종이목재,A009580,12,2013,Annual,1231080132.0,319719540.0,115254413,148390212,877020506.0,1231080132.0,656372864.0,343734626,23037381,201430733,201576911,574707268.0,645897962.0,538513711.0,51697027,1912126,0,30188470,68996690,-18953603,-47234346,46.68,41.27,114.21,88.4,83.37,5.32,8.0,51697027.31,16.63,-0.5270405012011925,3.4991185259515944,-1.982486168490294,-0.5270405012011925,-3.217185497671138,-8.460267670367294,2.7343053676417206,8.224909094517674,57.40467632038071,3.449962085843361,189.44333977592404,-49.04771069182018,0.5246595613160298,1.1238729662280869,0.9840412323931784,0.0
1088,무림P&P,종이목재,A009580,12,2014,Annual,1149695432.0,270526029.0,84239409,125578724,838000600.0,1149695432.0,602773860.0,260412003,27730115,158946142,228124539,546921573.0,639399107.0,565618739.0,13147141,2288292,0,-10328835,98610658,-29235278,-59052411,47.57,41.24,110.21,86.69,88.46,-1.84,2.06,13147140.54,11.54,-6.610836929663,-15.386457455806424,-4.44914408877003,-6.610836929663,-8.16593843830814,-24.24039264522626,-4.834756152761932,-1.0061736345902903,-74.5688644726127,-134.21450308677453,42.920853159767525,54.24654615800488,0.5561465142883163,1.1690873766283123,1.060761173352806,0.0
1089,무림P&P,종이목재,A009580,12,2015,Annual,1168025790.0,290970608.0,84588256,141312666,834625341.0,1168025790.0,621743991.0,384691799,24597209,170196500,167140886,546281799.0,628513608.0,538079569.0,36589206,2947524,0,11614835,55388489,-48391577,-940299,46.77,41.95,113.81,89.7,85.61,2.12,5.82,36589205.66,14.39,1.5943664286908188,7.557342661470856,-0.4027752486096103,1.5943664286908188,3.147138961865404,47.7242963336064,-0.1169772836881688,-1.702457648255673,178.30542016701577,-212.4505813095088,-43.83113334463299,65.52460010812963,0.5380990842676513,1.150530017933107,1.010888110054931,0.0
1090,무림P&P,종이목재,A009580,12,2016,Annual,1095295628.0,256338704.0,86735341,114963809,798780408.0,1095295628.0,561198967.0,340893141,25506743,184204719,149332396,534096662.0,598616175.0,540291573.0,13586500,2445827,0,-790942,88266025,-11173918,-86770011,48.76,38.57,105.07,79.09,90.26,-0.15,2.27,13586500.47,9.74,-6.226759941661908,-11.90220010125559,-4.294733365878001,-6.226759941661908,-9.737934724969469,-11.38538906050347,-2.230558847522579,-4.756847364870421,-62.86746424614953,-106.80975666034,59.35806625813533,-76.90937412517059,0.5465338851877531,1.1208011912270668,1.0666736936456265,0.0
1091,무림P&P,종이목재,A009580,12,2017,Annual,1102417266.0,282098667.0,95797191,106638808,774609470.0,1102417266.0,539196324.0,306183175,27202186,148234748,158312903,563220942.0,607920397.0,513123033.0,44729537,1745328,0,36478140,105131848,-30941684,-46269872,51.09,34.35,95.73,67.23,84.41,6.65,7.36,44729537.24,15.59,0.6502023579701532,10.049189840641471,-3.025980326748323,0.6502023579701532,-3.92064923383938,-10.182066408898503,5.452997944405791,1.5542884386643865,229.22045412725868,-4711.986719633045,19.10794442142376,176.90988961973767,0.5514431021257246,1.0793639789764775,1.1274564939355929,0.0
1092,무림페이퍼,종이목재,A009200,12,2011,Annual,2257628667.0,769804369.0,234639492,235370898,1261713584.0,2257628667.0,1604054493.0,792716253,56389227,488428517,503629869,653574174.0,1028406975.0,871612650.0,51245773,1188090,1189294,-1018615,-155207217,-122679085,186921073,28.95,60.73,245.43,209.77,84.75,-0.15,4.98,51245772.7,15.25,8.113042887778366,27.21848223454384,9.475936896295556,8.113042887778366,13.339715715875824,27.29534956200948,-2.879049184221772,14.95217948552705,-49.29089615166702,-101.61101566747392,-1683.174584619603,-71.71771131069147,0.4555252996351149,1.5735122590691597,0.6411296994509276,0.0
1093,무림페이퍼,종이목재,A009200,12,2012,Annual,2224876903.0,548493569.0,147858155,224820911,1241372408.0,2224876903.0,1590174869.0,866085415,32140953,416439222,343596663,634702034.0,1079338906.0,910230872.0,44697122,1356709,1279233,4668057,78739576,-51069282,18568287,28.53,62.35,250.54,218.57,84.33,0.72,4.14,44697122.32,15.67,-1.450715278324377,-28.748966479300407,-1.6121864944587894,-1.450715278324377,-0.8652838205042257,9.255412857039014,-2.88752841693527,4.952507347589696,-12.77890958928456,-558.2749125037428,-150.73190378769564,-58.37164745726625,0.4851229767114896,1.7005442683046452,0.6787548508289247,0.0
1094,무림페이퍼,종이목재,A009200,12,2013,Annual,2279635167.0,777916346.0,193459846,253163433,1212125900.0,2279635167.0,1616182374.0,829902614,42318781,444936666,431969824,663452792.0,1136324559.0,936176460.0,75870963,1912126,827766,24927839,41202584,-44055458,631063,29.1,60.57,243.6,208.12,82.39,3.84,6.68,75870962.56,17.61,2.4611817366688715,41.82779707304098,-2.3559817997823584,2.4611817366688715,1.635512263903105,-4.17774048302153,4.529803980429659,5.279681171800554,69.7446269583084,434.0088820680639,-47.67233189063654,-13.733938926339317,0.4984677265245926,1.7127436536584806,0.7030917904318142,0.0
1095,무림페이퍼,종이목재,A009200,12,2014,Annual,2157864369.0,591730394.0,196756197,206121542,1152957960.0,2157864369.0,1558388943.0,826735999,47640547,380863273,442385766,599475427.0,1178011589.0,1016537410.0,29382380,2287834,821947,-41167970,139776998,-37810477,-83919666,27.78,61.58,259.96,221.67,86.29,-6.52,2.49,29382379.9,13.71,-5.341679219673134,-23.9339297801566,-4.88133617143236,-5.341679219673134,-3.575922614287841,-0.3815646494637947,-9.643092285004665,3.668584795587448,-61.27322121903212,-265.1485714425546,239.24328144079507,-14.175271994675445,0.5459154921520464,1.9650706867088985,0.7559162905328699,0.0
1096,무림페이퍼,종이목재,A009200,12,2015,Annual,2170261009.0,668058939.0,185668118,235923798,1151403108.0,2170261009.0,1574133473.0,917049116,46026300,453918632,311689760,596127536.0,1156771667.0,959156067.0,72414782,2947524,793686,78554,80723289,-72574643,-19157093,27.47,61.75,264.06,224.82,82.92,0.01,6.26,72414781.61,17.08,0.5744865237171881,12.899209804659794,-0.1348576491028374,0.5744865237171881,1.010308117926639,10.924057632574424,-0.558470097223851,-1.8030316677979608,146.4564885485791,-100.19081339206184,-42.248517170185615,91.9432092856168,0.5330103900880615,1.9404768227314364,0.7348625048900158,0.0
1097,무림페이퍼,종이목재,A009200,12,2016,Annual,1904532338.0,589860224.0,175738776,179564172,1097748845.0,1904532338.0,1313030904.0,795721329,43885294,432527357,311065902,591501434.0,1131454264.0,985553281.0,42061578,2512374,964212,-1438449,200755873,-18656362,-204164675,31.06,56.89,221.98,183.18,87.11,-0.24,3.72,42061578.02,12.89,-12.244088148754097,-11.705361673186143,-4.659902568197694,-12.244088148754097,-16.587066692787367,-13.230238695306696,-0.7760255516866432,-2.1886257869419223,-41.91575692377283,-1931.159457188685,148.69634957515174,-74.29355319047177,0.5940850892498734,1.9128512611518032,0.8617118306607656,0.0
1098,무림페이퍼,종이목재,A009200,12,2017,Annual,1915712278.0,553874256.0,186849272,194854551,1054588249.0,1915712278.0,1270092233.0,712710111,52205800,376344675,440776105,645620045.0,1034625039.0,856870815.0,69785648,2897763,1001796,40872689,116132176,-29601631,-52524509,33.7,52.69,196.72,156.33,82.82,6.61,6.75,69785647.6,17.18,0.5870175988579085,-6.100761932372645,-3.931736862815826,0.5870175988579085,-3.270195002203846,-10.432197174395464,9.14936260323589,-8.557944238742998,65.91305252503841,-2941.441649999409,-42.15253867068686,58.667756339633634,0.5400732933027639,1.6025293003410388,0.8146062247433647,0.0
1099,미래산업,의료정밀,A025560,12,2011,Annual,126114458.0,48077042.0,26167982,18563598,36944602.0,126114458.0,75383923.0,66449256,14916014,43451461,2000000,50730535.0,73769043.0,61390701.0,-10366892,30112,579615,-18215971,-1179885,3320369,-2662857,40.23,38.66,148.6,96.1,83.22,-30.55,-14.05,-10366891.53,16.78,-13.423303096656111,-27.55520620122192,1.3978034712921916,-13.423303096656111,-2.305213887831381,-4.241765488613913,-25.94646261602128,-8.546954031063791,-313.6568701281625,-1876.543945541078,-78.2277748037956,-151.74839484811585,0.5849372401061265,1.454134930767042,0.9785779256937848,0.0
1100,미래산업,의료정밀,A025560,12,2012,Annual,96187992.0,25050409.0,12489467,10131670,37729214.0,96187992.0,58165078.0,46710443,9426900,30797761,5000000,38022914.0,33767221.0,32239194.0,-13785372,0,202811,-28621147,1739526,-6677624,4928850,39.53,39.92,152.97,100.99,95.47,-64.5,-40.82,-13785372.45,4.53,-23.729607591859136,-47.89527816623993,2.123752747424379,-23.729607591859136,-22.84153479250476,-29.705092559651835,-25.049254852131952,-54.22575700216146,32.974974563253866,57.12117130621255,-247.4318259830407,-301.11090062580394,0.3510544330731012,0.8880755693790329,0.5805411453243474,0.0
1101,미래산업,의료정밀,A025560,12,2013,Annual,75968359.0,24921630.0,13501376,9880811,21813142.0,75968359.0,45408909.0,37241698,12240610,19229899,2600000,30559451.0,34789441.0,26935325.0,-1412303,0,218179,-7370701,657947,12576478,-14167863,40.23,31.89,148.59,79.29,77.42,-21.49,-4.06,-1412302.93,22.58,-21.020953426286304,-0.5140794307989194,-42.18500814779762,-21.020953426286304,-21.930975490138604,-20.27115221322136,-19.62885590515236,3.0272553373580813,-89.75506065414847,-74.24735982803206,-62.176650420861776,-288.3376182905776,0.457946458998805,1.138418389780628,0.7661369049848786,0.0
1102,미래산업,의료정밀,A025560,12,2014,Annual,64768918.0,18268811.0,7953822,9244936,20939530.0,64768918.0,26894156.0,21276560,6172480,3593943,0,37874762.0,24104427.0,21069844.0,-9073048,195508,280857,-13017535,-6170911,-1909849,7381672,58.48,17.24,71.01,29.49,87.41,-38.04,-37.64,-9073048.46,12.59,-14.74224420195782,-26.694959358597327,-4.004980117032197,-14.74224420195782,-40.77339316828776,-42.86898518966563,23.937966032177748,-30.71338225871465,542.4292804022933,76.61189892250411,-1037.9039649090275,-115.185881134607,0.372160408793613,0.63642451403391,0.8962700669989421,0.0
1103,미래산업,의료정밀,A025560,12,2015,Annual,70111792.0,38598179.0,7323596,13591211,20730266.0,70111792.0,21859322.0,17702413,4763057,7300000,0,48252470.0,25548220.0,18175534.0,-2445095,316041,152820,2154074,-8445760,2871344,7787777,68.82,15.67,45.3,22.77,71.14,5.0,-9.57,-2445094.63,28.86,8.249132708994766,111.27909747383124,-0.9993729563175456,8.249132708994766,-18.720922121519635,-16.798519121512122,27.4000612861937,5.989742050288105,-73.05100777599766,-116.54747999525256,36.86407079927096,-250.34403243397776,0.3643926259936417,0.5294696831063778,1.1687562862196732,0.0
1104,미래산업,의료정밀,A025560,12,2016,Annual,84503325.0,56957603.0,9158036,13745588,20298475.0,84503325.0,11408136.0,6618644,3572707,535535,0,73095189.0,23311149.0,19690861.0,-8557361,659939,120257,-9489044,-8581896,-4221834,23655791,86.5,0.63,15.61,0.73,84.47,-15.64,-36.71,-8557361.14,15.53,20.52655136813506,47.56551857018954,-2.0829013964413168,20.52655136813506,-47.81111692302259,-62.61162814357568,51.48486491986834,-8.75626951701528,249.98071649567808,-540.5161568265529,1.6118857272761744,-247.03337531135244,0.2758607309239015,0.3189149562223582,2.043379304033542,0.0
1105,미래산업,의료정밀,A025560,12,2017,Annual,84456717.0,58213327.0,8127645,20960659,20019935.0,84456717.0,23839976.0,19051167,5272407,1000,0,60616740.0,34478511.0,30253863.0,-9459739,298822,159970,-13656995,-930661,-17180294,9465465,71.77,8.97,39.33,12.5,87.75,-20.43,-27.44,-9459738.88,12.25,-0.055155226140513,2.204664406260215,-1.3722213121921678,-0.055155226140513,108.9734554356645,187.84093841578425,-17.07150521219666,47.90566951461723,10.545050045218376,43.92382414919776,-89.15553159814567,306.939116980914,0.4082388260486138,0.5687952040970861,1.4462477227326067,0.0
1106,미래아이앤지,서비스업,A007120,12,2011,Annual,41178848.0,12067621.0,1962609,2668288,10828025.0,41178848.0,17098149.0,14378103,279327,10351107,23978,24080699.0,25733558.0,17144960.0,2346694,30745,91131,2014964,3228876,-25822,-1120807,58.48,25.2,71.0,43.08,66.62,8.74,9.12,2346694.09,33.38,4.935444675876877,18.43541200486789,0.5698698455390394,4.935444675876877,-0.6194173016959681,-2.655314878146353,9.272163692573155,66.29918314640564,354.09044292652726,-192.21566861444285,-1423.1037789196764,-99.37642629625428,0.6249217559461595,1.0686383314703614,1.5050493477393372,0.0
1107,미래아이앤지,서비스업,A007120,12,2012,Annual,37376216.0,7500542.0,2897085,2115086,8605279.0,37376216.0,12191251.0,9390849,722066,2626171,35872,25184964.0,35018015.0,26054630.0,1369454,55141,91474,418691,2265,-1910530,-4411238,67.38,18.78,48.41,27.87,74.4,1.7,3.91,1369453.83,25.6,-9.234430258952363,-37.84572783649735,-20.527713964457973,-9.234430258952363,-28.6984164192276,-34.686453421567506,4.585684991951444,36.07918112217519,-41.643264950607104,-79.22091908341787,-99.92985175026853,7298.845945317946,0.9369063738287472,1.3904333951003465,2.8723889779646075,0.0
1108,미래아이앤지,서비스업,A007120,12,2013,Annual,33288537.0,17931623.0,3269750,2793405,5870418.0,33288537.0,15049727.0,13990641,436845,1121825,175017,18238809.0,26771535.0,19155741.0,-4432119,97896,192309,-12193462,-5235835,3359799,6856714,54.79,35.0,82.51,63.87,71.55,-56.16,-16.56,-4432119.22,28.45,-10.9365779564202,139.07102980024644,-31.781200818706743,-10.9365779564202,23.44694568260468,48.981641595983504,-27.580563545772783,-23.549250293027747,-423.6413198252734,-3012.281849860637,-231262.6931567329,-275.8569088158783,0.8042268424112481,1.4678335082076903,1.7788718027908412,0.0
1109,미래아이앤지,서비스업,A007120,12,2014,Annual,48844887.0,5839036.0,1356903,410184,4017632.0,48844887.0,11025578.0,6545080,784902,0,0,37819309.0,18787582.0,13937185.0,-5989113,191213,194604,-18683618,-3057062,-34394433,34257431,77.43,16.96,29.15,21.9,74.18,-66.66,-31.88,-5989113.42,25.82,46.73185246921485,-67.43721413281999,-31.561398183229883,46.73185246921485,-26.73901659478607,-53.21815490798456,107.35624239499408,-29.82254472894438,35.12978780578771,53.2265241815655,-41.61271315845515,-1123.7050787859632,0.3846376387358619,0.4967722175992163,1.7039997358868624,0.0
1110,미래아이앤지,서비스업,A007120,12,2015,Annual,47974558.0,36653416.0,1043262,325201,4177317.0,47974558.0,2975551.0,2083554,801978,0,0,44999007.0,9161388.0,5902715.0,-1461589,0,10420,1178478,179548,29180804,-3468798,93.8,0.0,6.61,0.0,64.43,2.85,-15.95,-1461588.64,35.57,-1.7818221178400928,527.7306048464164,3.974604941418236,-1.7818221178400928,-73.01229014932369,-68.1661033936942,18.98421253545377,-51.23700325033844,-75.59590209768959,-106.30754707145051,-105.87322075901632,-184.8416486470354,0.1909634685951666,0.2035908925723627,3.078887910171931,0.0
1111,미래아이앤지,서비스업,A007120,12,2016,Annual,52119332.0,13189476.0,1462817,793326,4094601.0,52119332.0,2877965.0,1970098,812992,0,0,49241367.0,9828639.0,6882053.0,-1644589,0,576253,-2343831,-3542391,-24868443,7252454,94.48,0.0,5.84,0.0,70.02,-4.97,-16.73,-1644589.23,29.98,8.639525141638615,-64.01569774560711,-1.9801226481016447,8.639525141638615,-3.279594266742525,-5.445311232634243,9.427674704021792,7.283295937253187,12.52061968172995,-298.8862753483731,-2072.9492948960724,-185.2219253451687,0.1885795274582567,0.1996012620851894,3.4151349999044465,0.0
1112,미래아이앤지,서비스업,A007120,12,2017,Annual,68822164.0,26447989.0,1470428,330727,6317102.0,68822164.0,3120271.0,2095996,964777,0,0,65701893.0,7707135.0,5336127.0,-2937282,0,1158699,-2696717,-1281417,-2905627,19466027,95.47,0.0,4.75,0.0,69.24,-4.69,-38.11,-2937281.56,30.76,32.04728717551484,100.52342488814566,54.27881739881371,32.04728717551484,8.419351868420911,6.390443521083733,33.4282474326921,-21.58492137110744,78.60279984847278,15.055948999735902,-63.82621229559358,-88.31600756026423,0.1119862345508345,0.1173046109949982,2.470021033429468,0.0
1113,미원상사,화학,A002840,12,2011,Annual,148263212.0,62447470.0,24635798,31788749,57227621.0,148263212.0,64635437.0,42330397,11122871,23552535,12419701,83627775.0,139680161.0,114146466.0,13247954,4364291,57289,13492213,9284580,-28298415,19004735,56.4,25.95,77.29,46.01,81.72,17.4,9.48,13247953.91,18.28,-10.941960698744593,-40.109615831496825,30.418592489017083,-10.941960698744593,-31.972822486977435,-51.27316679901908,17.018920292560956,21.931362446536703,16.917556068640582,-31.439223574168484,-60.37499540141369,25.41695718051853,0.9421093683037164,1.6702604009254105,2.161046130159219,0.0
1114,미원상사,화학,A002840,12,2012,Annual,210557314.0,88829872.0,36614733,42703753,87409382.0,210557314.0,92585674.0,66077631,15522713,29901891,16204132,117971640.0,233722776.0,189851185.0,25755989,5954823,71892,21507585,31158644,-36192714,8350268,56.03,26.6,78.48,47.48,81.23,21.34,11.02,25755988.51,18.77,42.01588590971576,42.24735125378179,52.73984917178367,42.01588590971576,43.242899402072574,56.09971954668887,41.06753408182868,67.32710953848343,94.41484322786748,59.40739299031226,235.595621988286,27.896611877378994,1.1100197450277125,1.9811776457460453,2.524394605584445,0.0
1115,미원상사,화학,A002840,12,2013,Annual,226444664.0,91163541.0,34859385,45747269,96100049.0,226444664.0,90388626.0,55443176,17636350,25162304,21890000,136056038.0,235226498.0,195655298.0,18126545,6987618,77957,16088781,33025773,-21907724,-9763532,60.08,20.91,66.43,34.8,83.18,12.67,7.71,18126545.21,16.82,7.5453802568929085,2.627121876298544,9.942487638226291,7.5453802568929085,-2.372989151647797,-16.093880544839756,15.32944528023854,0.643378461327182,-29.622019173870594,-25.194851025812525,5.992330731722473,-39.46924234529635,1.0387813686791048,1.7288942222468655,2.602390460056335,0.0
1116,미원상사,화학,A002840,12,2014,Annual,228635451.0,94447459.0,35647635,48466516,97750743.0,228635451.0,83357994.0,64263063,12686357,29858925,5500000,145277457.0,247218929.0,209904904.0,17727089,7475991,64056,11674826,17935449,-16454368,-1205238,63.54,20.48,57.38,32.23,84.91,8.3,7.17,17727088.65,15.09,0.9674712405676188,3.602227342178388,1.7176827870295952,0.9674712405676188,-7.778226433047008,15.907975762427462,6.777662451114441,5.098248327448207,-2.203707325361781,-27.434987150362733,-45.69256864933941,-24.89238955173984,1.0812799498884362,1.70170193025887,2.965749499682058,0.0
1117,미원상사,화학,A002840,12,2015,Annual,231194650.0,96124498.0,37799433,45099955,87944181.0,231194650.0,67619909.0,47766955,15098660,20980680,5500000,163574740.0,239436981.0,200105763.0,18451265,7688129,70879,16970598,36440195,-11652915,-21572543,70.75,11.48,41.34,16.23,83.57,10.99,7.71,18451265.18,16.43,1.1193360385743478,1.7756316768670288,-10.032212235972471,1.1193360385743478,-18.88011484537404,-25.66965723373628,12.594715916592625,-3.147796178665596,4.085137723401733,45.36060751569231,103.17414412095287,-29.180415802053293,1.0356510455583638,1.4637772372433544,3.5409243304364697,0.0
1118,미원상사,화학,A002840,12,2016,Annual,329573660.0,144349695.0,59545873,55132709,134312769.0,329573660.0,90359268.0,66502125,21884502,22909158,2891904,239214392.0,242966377.0,202420736.0,16701135,8156889,90434,26368950,30452389,-13290383,-6364394,72.58,9.65,37.77,13.29,83.31,13.09,6.87,16701134.62,16.69,42.55245958329918,50.1695176603159,52.725021113108106,42.55245958329918,33.628201126387204,39.22203121383809,46.24164586781554,1.4740396346711426,-9.485149121212013,55.38020522317482,-16.43187145403585,14.052003297029112,0.7372141845316158,1.0156846123204828,2.68889270993209,0.0
1119,미원상사,화학,A002840,12,2017,Annual,290102776.0,115995907.0,54920209,50057827,118419509.0,290102776.0,82925831.0,59589152,24461335,23111879,5481064,207176945.0,318655533.0,279958923.0,10996548,7067132,91931,29884048,30561380,-23292712,-22067166,71.42,10.02,40.03,14.03,87.86,13.39,3.45,10996548.0,12.14,-11.97634665343098,-19.642430141608543,-11.833022368856083,-11.97634665343098,-8.226535212746523,-10.3951159455431,-13.39277571560159,31.152111224015155,-34.1568821520214,13.330443570942329,0.357906238489214,75.2599003354531,1.0984229016822644,1.538083945585741,3.84265709679774,0.0
